year,mounth,day,EurUsd,AudUsd,CadUsd,EurChf,EurCny,GbpAud,GbpUsd,NzdUsd,UsdChf,UsdCny,UsdJpy,Gold,Brent
2014,8,14,1.3365,0.9311,0.91675,1.2121,8.22215,1.79185,1.66885,0.84735,0.9069,6.1534,102.435,1395.5,107.795
2014,8,15,1.33825,0.9317,0.91735,1.21025,8.2294,1.79065,1.6692,0.84875,0.90445,6.14825,102.395,1392.3,107.935
2014,8,18,1.3378,0.93185,0.91815,1.2097,8.2205,1.79405,1.67255,0.8478,0.9048,6.14525,102.385,1393.2,107.59
2014,8,19,1.33415,0.93125,0.91605,1.21105,8.1939,1.7905,1.66735,0.8447,0.9078,6.14225,102.735,1380.2,107.005
2014,8,20,1.32905,0.9294,0.9127,1.21085,8.1601,1.7864,1.66055,0.83955,0.9112,6.14155,103.325,1374.6,106.04
2014,8,21,1.3271,0.9294,0.9126,1.2107,8.1554,1.78455,1.65885,0.8388,0.91245,6.149,103.79,1372,105.22
2014,8,22,1.3263,0.9309,0.91355,1.21045,8.15795,1.7802,1.6575,0.84105,0.9127,6.155,103.89,1365.4,105.115
2014,8,25,1.3206,0.9306,0.91145,1.2078,8.1248,1.78045,1.6574,0.8372,0.91545,6.15405,104.23,1357.8,105.055
2014,8,26,1.3181,0.93005,0.91155,1.20775,8.11,1.77965,1.6559,0.8337,0.91635,6.1532,104.055,1361.3,104.735
2014,8,27,1.31805,0.932,0.9166,1.2072,8.1027,1.776,1.6559,0.83525,0.9159,6.14575,103.965,1363,105.04
2014,8,28,1.3188,0.93455,0.92055,1.2065,8.10095,1.774,1.65825,0.83775,0.9149,6.14255,103.795,1362,105.345
2014,8,29,1.31555,0.93465,0.91985,1.20595,8.08105,1.7746,1.6593,0.8372,0.9167,6.1429,103.895,1353.4,104.84
2014,9,1,1.3133,0.93305,0.91955,1.20595,8.06665,1.779,1.66005,0.8365,0.9188,6.1431,104.195,1343.1,103.76
2014,9,2,1.31315,0.9303,0.91725,1.20695,8.06855,1.77765,1.65395,0.8346,0.91915,6.14575,104.715,1344.2,103.56
2014,9,3,1.3141,0.931,0.91655,1.2067,8.0742,1.76845,1.64665,0.83205,0.91825,6.14385,104.95,1347.2,103.035
2014,9,4,1.3046,0.9345,0.91895,1.2063,8.0095,1.75345,1.6397,0.8315,0.92465,6.1382,105.025,1344.9,102.79
2014,9,5,1.2947,0.9363,0.91935,1.20595,7.94855,1.74365,1.633,0.83175,0.9314,6.14205,105.17,1346.4,102.405
2014,9,8,1.292,0.9322,0.91485,1.2057,7.9329,1.7314,1.61535,0.82945,0.93345,6.1405,105.55,1340.4,101.59
2014,9,9,1.2918,0.92415,0.9109,1.20655,7.92855,1.7425,1.6106,0.826,0.93425,6.1388,106.105,1343.7,101.89
2014,9,10,1.29265,0.91785,0.91235,1.20835,7.92725,1.7601,1.61595,0.82335,0.93475,6.13155,106.505,1336.7,102.385
2014,9,11,1.29215,0.9125,0.9103,1.2097,7.9195,1.77815,1.62335,0.8204,0.9362,6.1308,106.975,1340.2,102.48
2014,9,12,1.2945,0.90685,0.9037,1.2101,7.9377,1.7927,1.62625,0.8168,0.93475,6.1327,107.215,1338.1,102.375
2014,9,15,1.2959,0.90225,0.9028,1.21075,7.95405,1.8011,1.6252,0.8156,0.9342,6.1405,107.21,1316.9,102.605
2014,9,16,1.2949,0.906,0.90805,1.2093,7.9553,1.79385,1.6255,0.81885,0.9338,6.14765,107.14,1330.7,102.57
2014,9,17,1.29125,0.90265,0.91015,1.20975,7.931,1.80295,1.6277,0.81475,0.9369,6.1427,107.76,1333.6,102.5
2014,9,18,1.2894,0.8973,0.91175,1.2087,7.916,1.8202,1.6339,0.8125,0.9374,6.1403,108.54,1314.2,102.85
2014,9,19,1.2876,0.89575,0.9132,1.20685,7.90625,1.8242,1.63445,0.8139,0.9374,6.1414,108.85,1331.9,102.87
2014,9,22,1.28385,0.8898,0.90915,1.20725,7.883,1.83365,1.63245,0.8126,0.9403,6.14075,108.94,1323.7,101.49
2014,9,23,1.2849,0.88565,0.904,1.2075,7.88725,1.84855,1.63755,0.80855,0.93985,6.1394,108.85,1329.3,101.585
2014,9,24,1.2813,0.8861,0.9035,1.20775,7.86265,1.8464,1.6365,0.8062,0.9427,6.13805,108.955,1329.3,102.12
2014,9,25,1.2765,0.88355,0.9021,1.2074,7.83155,1.84775,1.6329,0.7998,0.9459,6.1355,108.885,1331.3,101.345
2014,9,26,1.27185,0.8776,0.8982,1.20695,7.79735,1.8553,1.6283,0.7896,0.9489,6.13205,109.015,1327.5,100.5
2014,9,29,1.2685,0.8742,0.89605,1.2068,7.78615,1.8578,1.6244,0.7816,0.95085,6.138,109.32,1328.5,99.68
2014,9,30,1.2658,0.87315,0.89435,1.20655,7.77675,1.8577,1.6227,0.7784,0.95315,6.14405,109.57,1334.3,98.695
2014,10,1,1.26275,0.87415,0.89435,1.2065,7.75075,1.85285,1.62,0.7796,0.95545,6.1385,109.26,1341.8,98.1
2014,10,2,1.2645,0.877,0.89585,1.20765,7.76165,1.8429,1.6164,0.7844,0.95495,6.1385,108.65,1336.6,97.68
2014,10,3,1.25925,0.8739,0.89275,1.2099,7.7296,1.83685,1.60545,0.78315,0.96095,6.139,109.085,1322.1,96.775
2014,10,6,1.2582,0.87175,0.8933,1.21165,7.723,1.83705,1.60215,0.77995,0.9633,6.139,109.275,1325,98.505
2014,10,7,1.2663,0.879,0.89645,1.21195,7.77275,1.83005,1.609,0.7838,0.95725,6.139,108.405,1322.4,98.96
2014,10,8,1.27015,0.88265,0.8975,1.212,7.79685,1.8267,1.61315,0.78695,0.9543,6.139,108.055,1322.6,98.195
2014,10,9,1.27115,0.88095,0.89705,1.21155,7.79745,1.8318,1.61445,0.78855,0.9531,6.13115,107.95,1319.2,98.02
2014,10,10,1.26595,0.87325,0.89345,1.21005,7.76055,1.8433,1.6099,0.784,0.95595,6.13045,107.75,1292.9,97.735
2014,10,13,1.2695,0.87295,0.8937,1.2094,7.77935,1.84125,1.6081,0.7851,0.9518,6.128,107.23,1265.9,96.88
2014,10,14,1.27055,0.87425,0.8891,1.20795,7.78215,1.82935,1.59955,0.78665,0.95075,6.12525,106.94,1264.4,96.92
2014,10,15,1.2748,0.87705,0.8868,1.2067,7.8084,1.8196,1.5962,0.7913,0.9467,6.12555,106.485,1260.3,97.015
2014,10,16,1.2823,0.87935,0.8884,1.20675,7.85245,1.82555,1.6055,0.797,0.94115,6.1234,106.115,1238.1,97.055
2014,10,17,1.2787,0.8749,0.8874,1.20755,7.82935,1.83875,1.6092,0.7936,0.9445,6.1236,106.59,1234.4,97.005
2014,10,20,1.27785,0.8763,0.8866,1.2068,7.8248,1.83985,1.6131,0.7945,0.9444,6.1236,106.955,1261,95.91
2014,10,21,1.2758,0.87795,0.88855,1.2065,7.8105,1.8374,1.61375,0.79625,0.9458,6.12195,106.97,1251.3,94.465
2014,10,22,1.26825,0.8776,0.8904,1.2067,7.7606,1.83175,1.60795,0.79445,0.9515,6.12,107.07,1255.1,93.86
2014,10,23,1.2649,0.87695,0.89,1.20645,7.7385,1.8288,1.60415,0.78755,0.95395,6.11875,107.7,1250.4,93.03
2014,10,24,1.26575,0.87775,0.89045,1.20625,7.74405,1.8293,1.60605,0.7838,0.95295,6.11815,108.21,1251.4,92.345
2014,10,27,1.26905,0.8797,0.8894,1.2063,7.76185,1.83025,1.6109,0.7871,0.9498,6.11645,107.965,1275.6,92.46
2014,10,28,1.2716,0.88285,0.8923,1.20575,7.7755,1.8264,1.6125,0.79065,0.9483,6.11495,107.985,1273.7,91.635
2014,10,29,1.26835,0.8826,0.895,1.20615,7.75185,1.82065,1.60725,0.78595,0.951,6.11235,108.515,1285.5,90.835
2014,10,30,1.2622,0.88135,0.894,1.20585,7.715,1.8156,1.6007,0.7823,0.9553,6.11515,109.04,1283.4,89.655
2014,10,31,1.25685,0.88155,0.89065,1.20585,7.6834,1.8142,1.6,0.7816,0.95945,6.11395,110.77,1278.9,89.39
2014,11,3,1.2499,0.87135,0.88395,1.20535,7.6434,1.83415,1.59745,0.77385,0.9648,6.1177,113.255,1285.9,86.635
2014,11,4,1.25145,0.87095,0.87835,1.20475,7.65375,1.8353,1.5988,0.77645,0.9626,6.11645,113.82,1284.2,84.66
2014,11,5,1.2516,0.8665,0.8773,1.20375,7.6526,1.8451,1.59905,0.77695,0.9619,6.113,114.11,1285.2,83.96
2014,11,6,1.2431,0.8576,0.87685,1.204,7.5981,1.85415,1.59045,0.771,0.96865,6.1136,114.925,1284.5,86.33
2014,11,7,1.2415,0.85975,0.8791,1.20355,7.5938,1.84375,1.5853,0.77225,0.9695,6.1173,114.87,1193.05,85.875
2014,11,10,1.24365,0.86275,0.88055,1.20245,7.61205,1.83755,1.58585,0.7749,0.96675,6.11875,114.665,1261.2,85.675
2014,11,11,1.2448,0.86525,0.8804,1.20275,7.62005,1.8348,1.58805,0.77775,0.96625,6.12225,115.315,1302.5,85.585
2014,11,12,1.24575,0.87015,0.8828,1.2025,7.63005,1.8212,1.58515,0.7844,0.9654,6.12425,115.62,1284.7,85.77
2014,11,13,1.2458,0.8719,0.8816,1.20195,7.63035,1.8053,1.5746,0.788,0.96495,6.1257,115.61,1294,86.455
2014,11,14,1.25,0.87345,0.8828,1.20125,7.6582,1.79625,1.569,0.7894,0.96115,6.12565,116.02,1294.2,85.955
2014,11,17,1.2488,0.8732,0.88515,1.20095,7.65065,1.7927,1.5655,0.79105,0.9616,6.12675,116.505,1280.8,85.765
2014,11,18,1.24935,0.8713,0.8848,1.20115,7.64915,1.7941,1.5638,0.79155,0.96145,6.12315,116.755,1284.4,86.61
2014,11,19,1.25455,0.8668,0.8835,1.2011,7.6777,1.8054,1.5656,0.7887,0.95755,6.12045,117.42,1321,86.585
2014,11,20,1.25475,0.8617,0.8832,1.2013,7.6799,1.82025,1.5689,0.78595,0.9575,6.12175,118.08,1315.5,85.94
2014,11,21,1.24655,0.8644,0.8873,1.20125,7.63305,1.813,1.56745,0.7876,0.9638,6.1225,117.995,1312.3,85.315
2014,11,24,1.24095,0.86435,0.888,1.20105,7.6107,1.8142,1.5681,0.78685,0.96855,6.13545,118.015,1303.5,83.515
2014,11,25,1.2459,0.8574,0.88735,1.20245,7.64795,1.8314,1.5708,0.78345,0.96515,6.1393,118.11,1287.7,82.865
2014,11,26,1.24905,0.8537,0.88855,1.20225,7.66545,1.8441,1.5751,0.78405,0.9627,6.13625,117.855,1272,82.98
2014,11,27,1.24865,0.85445,0.88575,1.2019,7.66495,1.84395,1.5765,0.7868,0.96255,6.13885,117.71,1272.3,83.03
2014,11,28,1.246,0.85265,0.87925,1.2021,7.65115,1.8393,1.5692,0.7859,0.9648,6.1407,118.17,1273.9,82.8
2014,12,1,1.2463,0.84935,0.879,1.20245,7.66,1.84695,1.569,0.78485,0.96515,6.1477,118.535,1275.6,81.9
2014,12,2,1.2427,0.84665,0.87955,1.2032,7.6426,1.8518,1.56825,0.78345,0.96825,6.1481,118.805,1259.7,80.815
2014,12,3,1.23465,0.8425,0.878,1.20345,7.59225,1.8583,1.56615,0.77825,0.9748,6.1501,119.5,1259.7,78.945
2014,12,4,1.2346,0.8392,0.87905,1.2028,7.59495,1.86725,1.56795,0.7772,0.97435,6.1528,119.785,1255.6,78.54
2014,12,5,1.23325,0.8354,0.87615,1.20215,7.587,1.86995,1.5629,0.77475,0.9749,6.15045,120.585,1176,79.405
2014,12,8,1.22975,0.82945,0.87235,1.20185,7.57665,1.8876,1.56205,0.76775,0.9775,6.16125,121.065,1277.7,78.74
2014,12,9,1.2346,0.82935,0.8724,1.20195,7.6297,1.88825,1.56625,0.76665,0.9736,6.181,120.19,1262.9,78.255
2014,12,10,1.2411,0.83045,0.87225,1.20245,7.6709,1.8891,1.5694,0.77465,0.96885,6.1817,118.75,1281.9,78.745
2014,12,11,1.24295,0.82945,0.86925,1.20215,7.68385,1.89545,1.57235,0.78165,0.96725,6.1798,118.225,1265.4,80.155
2014,12,12,1.24375,0.82575,0.86575,1.20105,7.6951,1.90395,1.5727,0.77965,0.9658,6.18795,118.72,1185.45,80.09
2014,12,15,1.24495,0.82275,0.86005,1.2012,7.70415,1.9049,1.5679,0.7752,0.9647,6.18925,118.44,1265,78.89
2014,12,16,1.2474,0.8214,0.8583,1.20085,7.72065,1.90965,1.56935,0.77705,0.9627,6.19025,117.105,1283.5,78.015
2014,12,17,1.24275,0.81705,0.8597,1.20075,7.6954,1.9165,1.5662,0.77495,0.96645,6.1936,117.525,1292.2,74.99
2014,12,18,1.2314,0.8143,0.86185,1.2022,7.6411,1.9175,1.56235,0.77325,0.9766,6.2058,118.725,1283.6,71.365
2014,12,19,1.2258,0.8154,0.86285,1.20325,7.61995,1.919,1.5651,0.7755,0.9817,6.2175,119.165,1281.6,71.345
2014,12,22,1.22285,0.8138,0.8599,1.20285,7.6064,1.916,1.5605,0.7744,0.98395,6.22065,119.72,1287.4,71.525
2014,12,23,1.22015,0.8118,0.8604,1.20285,7.5932,1.91555,1.55565,0.7717,0.9857,6.2238,120.37,1303.2,70.435
2014,12,24,1.21835,0.81045,0.8605,1.2024,7.5782,1.9169,1.5541,0.7716,0.98695,6.22115,120.595,1304.5,69.895
2014,12,25,1.22085,0.81115,0.8601,1.2027,7.5763,1.91645,1.55475,0.77305,0.98515,6.206,120.295,1294.5,69.3
2014,12,26,1.22,0.8116,0.8601,1.2029,7.56925,1.91475,1.5548,0.77485,0.98605,6.20595,120.245,1322.8,67.49
2014,12,29,1.2167,0.8123,0.86005,1.2029,7.56385,1.9115,1.5541,0.7769,0.98835,6.2169,120.52,1334.9,66.42
2014,12,30,1.2154,0.81565,0.86025,1.20245,7.54975,1.90435,1.5537,0.7808,0.9893,6.212,120.065,1280,65.245
2014,12,31,1.21265,0.8175,0.8608,1.20235,7.52285,1.90365,1.5567,0.78135,0.9914,6.2043,119.575,1277.65,64.075
2015,1,1,1.2102,0.81715,0.8606,1.2029,7.5091,1.90295,1.5561,0.78,0.99415,6.2061,119.73,1352.4,62.43
2015,1,2,1.20545,0.81355,0.8548,1.20235,7.47915,1.8969,1.54565,0.7752,0.9976,6.2061,120.14,1353.4,61.13
2015,1,5,1.19685,0.80795,0.84945,1.2016,7.43475,1.8915,1.5291,0.7688,1.0042,6.2192,120.05,1365.2,60.255
2015,1,6,1.1911,0.80835,0.8475,1.20105,7.4042,1.88005,1.52,0.7722,1.00845,6.2165,119.01,1357.6,60.54
2015,1,7,1.18655,0.80805,0.8455,1.2008,7.37105,1.872,1.5131,0.7771,1.01225,6.21205,118.825,1345.6,60.105
2015,1,8,1.1816,0.81005,0.84575,1.2008,7.34125,1.8636,1.50985,0.78025,1.01645,6.2142,119.445,1354.7,60.615
2015,1,9,1.1817,0.8162,0.8439,1.20085,7.3397,1.85245,1.5125,0.7831,1.01615,6.20925,119.095,1346.9,61.05
2015,1,12,1.1836,0.8179,0.839,1.2006,7.34475,1.85305,1.51775,0.78075,1.0145,6.2062,118.425,1315.8,60.965
2015,1,13,1.18025,0.81605,0.83565,1.20075,7.31785,1.8579,1.51645,0.7759,1.0173,6.2002,118.13,1336.6,60.935
2015,1,14,1.17805,0.81575,0.8364,1.20095,7.2999,1.8625,1.5196,0.7725,1.0194,6.19705,117.63,1334.4,59.82
2015,1,15,1.171,0.8183,0.83635,1.0997,7.24965,1.8587,1.52095,0.7766,0.93855,6.19105,116.745,1319.3,58.765
2015,1,16,1.16015,0.82205,0.83515,0.99505,7.18835,1.8439,1.5168,0.7808,0.8578,6.20105,116.895,1325.4,57.915
2015,1,19,1.15785,0.82155,0.8362,1.00545,7.19295,1.84155,1.514,0.77725,0.86895,6.2202,117.585,1323.9,57.34
2015,1,20,1.15785,0.81895,0.83125,1.01585,7.197,1.8468,1.51285,0.77095,0.8776,6.2166,118.18,1301.6,57.22
2015,1,21,1.15815,0.81275,0.8179,1.0048,7.1943,1.86285,1.51435,0.75935,0.8679,6.2139,118.37,1308.9,54.68
2015,1,22,1.1488,0.8054,0.80895,0.99415,7.1339,1.8713,1.50765,0.7527,0.8656,6.2103,118.21,1300.2,52.15
2015,1,23,1.1287,0.7967,0.80645,0.9884,7.01805,1.8825,1.5,0.74785,0.876,6.22325,118.13,1288.2,51.15
2015,1,26,1.12125,0.7908,0.8025,0.9996,6.9971,1.89845,1.50335,0.74375,0.89165,6.24945,118.11,1287.7,51.01
2015,1,27,1.1309,0.793,0.80395,1.0209,7.06625,1.9084,1.5137,0.7437,0.90295,6.2458,118.16,1294.2,50.68
2015,1,28,1.1335,0.7913,0.802,1.02455,7.0786,1.91605,1.51665,0.73815,0.90415,6.243,117.7,1228.5,48.68
2015,1,29,1.13035,0.78245,0.79505,1.0332,7.061,1.92965,1.5101,0.729,0.9141,6.24705,117.91,1230.2,46.825
2015,1,30,1.13045,0.7765,0.789,1.0426,7.06275,1.94015,1.50685,0.7262,0.92235,6.2485,117.87,1278.9,47.765
2015,2,2,1.1313,0.7767,0.7906,1.04585,7.0752,1.9343,1.5063,0.727,0.9248,6.25475,117.52,1270.5,48.175
2015,2,3,1.1412,0.7797,0.80055,1.0571,7.1417,1.93645,1.5102,0.73285,0.9261,6.2568,117.585,1275.9,49.21
2015,2,4,1.14145,0.77715,0.80035,1.05595,7.13585,1.9524,1.51755,0.7363,0.9253,6.24675,117.415,1272.2,49.47
2015,2,5,1.1411,0.7775,0.7997,1.0537,7.13085,1.96165,1.52545,0.7381,0.92365,6.2538,117.385,1267.7,48.45
2015,2,6,1.1396,0.77965,0.80125,1.0521,7.11955,1.95995,1.5288,0.73765,0.92325,6.2483,118.245,1262.1,48.66
2015,2,9,1.13195,0.7785,0.7997,1.04725,7.0691,1.95605,1.5232,0.7373,0.92525,6.2458,118.9,1265,48.56
2015,2,10,1.1324,0.7784,0.7982,1.04725,7.0691,1.95555,1.52345,0.74055,0.9251,6.24385,119.02,1275.1,48.95
2015,2,11,1.13275,0.77435,0.793,1.0504,7.06935,1.96825,1.52445,0.7383,0.9275,6.24235,119.94,1278.4,48.36
2015,2,12,1.13685,0.77255,0.79555,1.05685,7.09745,1.98085,1.53095,0.73955,0.93005,6.24365,119.78,1274.8,48.925
2015,2,13,1.1394,0.77525,0.80135,1.06135,7.11185,1.9851,1.53925,0.7439,0.93155,6.24285,118.925,1273.2,48.785
2015,2,16,1.1369,0.77675,0.80265,1.05975,7.0986,1.97855,1.5382,0.7466,0.93155,6.24615,118.61,1269.6,48.91
2015,2,17,1.1383,0.7795,0.80455,1.06365,7.1157,1.9695,1.5358,0.75185,0.93455,6.2548,118.855,1265.1,51.07
2015,2,18,1.14045,0.7814,0.80485,1.07115,7.13285,1.9696,1.5396,0.75345,0.9395,6.2551,119.02,1234.6,53.715
2015,2,19,1.13815,0.7801,0.8015,1.07645,7.1188,1.97655,1.5423,0.75265,0.9458,6.2551,118.86,1237,56.455
2015,2,20,1.13755,0.78165,0.79915,1.0747,7.1141,1.97035,1.54065,0.7521,0.94495,6.2551,118.98,1227.1,55.675
2015,2,23,1.13585,0.7823,0.7968,1.0719,7.1038,1.97125,1.54275,0.7526,0.94395,6.2551,118.905,1217.4,55.685
2015,2,24,1.13385,0.7817,0.79815,1.07685,7.09145,1.9764,1.54555,0.75055,0.94995,6.2551,118.895,1218,57.27
2015,2,25,1.1351,0.78585,0.80245,1.07765,7.10185,1.97045,1.549,0.7523,0.94945,6.25805,118.91,1217.9,58.135
2015,2,26,1.12795,0.78425,0.8016,1.07225,7.0592,1.9715,1.5467,0.7543,0.9506,6.25935,119.14,1218.3,57.11
2015,2,27,1.1197,0.78045,0.7992,1.0669,7.01335,1.9749,1.542,0.75475,0.95295,6.2642,119.475,1213.5,55.735
2015,3,2,1.1186,0.7802,0.7993,1.06885,7.0143,1.9732,1.54005,0.75465,0.95605,6.2729,119.84,1216.5,56.085
2015,3,3,1.11795,0.7791,0.79895,1.0725,7.01245,1.97145,1.5362,0.75285,0.95995,6.27485,119.925,1228.5,60.395
2015,3,4,1.11285,0.78155,0.8024,1.07035,6.97895,1.95845,1.53125,0.75695,0.9621,6.2713,119.7,1243.7,61.445
2015,3,5,1.1055,0.7799,0.80275,1.0708,6.9286,1.95485,1.52525,0.75335,0.96875,6.26885,119.9,1246.5,62.105
2015,3,6,1.09385,0.77495,0.79655,1.07215,6.8516,1.95275,1.5139,0.74205,0.9803,6.2635,120.48,1250.2,61.415
2015,3,9,1.0842,0.7701,0.7928,1.06855,6.78985,1.95775,1.5083,0.7358,0.98585,6.2645,120.98,1256.3,59.875
2015,3,10,1.07745,0.76625,0.7907,1.0694,6.7478,1.97025,1.5101,0.73135,0.99255,6.2635,121.145,1266,60.21
2015,3,11,1.0623,0.7609,0.7861,1.0669,6.65135,1.97015,1.4999,0.7283,1.0044,6.26265,121.28,1260.9,59.6
2015,3,12,1.0591,0.76485,0.78625,1.06515,6.6318,1.9477,1.4905,0.7338,1.00575,6.2631,121.36,1245.4,58.875
2015,3,13,1.0566,0.7671,0.7852,1.0601,6.61415,1.9298,1.48135,0.7363,1.0035,6.2596,121.33,1241.2,60.19
2015,3,16,1.0531,0.7636,0.78225,1.05965,6.59245,1.93535,1.47865,0.7343,1.00655,6.261,121.35,1263.2,60.95
2015,3,17,1.0582,0.7626,0.7824,1.0656,6.61965,1.9377,1.4786,0.73355,1.00685,6.25475,121.34,1257.2,61.665
2015,3,18,1.07325,0.76915,0.7887,1.0648,6.69565,1.9313,1.48615,0.7395,0.99235,6.23795,120.735,1257.2,61.02
2015,3,19,1.0763,0.77105,0.79105,1.0591,6.6863,1.92775,1.4867,0.74485,0.98415,6.21265,120.445,1274.4,60.51
2015,3,20,1.07415,0.77095,0.79145,1.0553,6.65955,1.9251,1.4852,0.74885,0.98265,6.201,120.41,1267.4,60.7
2015,3,23,1.0892,0.78285,0.79735,1.05755,6.76225,1.91015,1.4961,0.7604,0.9703,6.2096,119.89,1260.1,60.54
2015,3,24,1.09365,0.7876,0.79945,1.05215,6.79035,1.89115,1.49015,0.7652,0.96215,6.2099,119.73,1250.6,60.24
2015,3,25,1.0949,0.78595,0.7996,1.0498,6.79645,1.8908,1.48655,0.76295,0.95885,6.20925,119.625,1262.3,59.075
2015,3,26,1.09265,0.7833,0.7999,1.05035,6.7864,1.8965,1.48655,0.76015,0.9611,6.2117,119.34,1256.8,57.38
2015,3,27,1.0887,0.7788,0.79715,1.04725,6.76325,1.90775,1.4864,0.75805,0.96205,6.214,119.16,1247.1,56.995
2015,3,30,1.08615,0.7696,0.7909,1.047,6.7452,1.9272,1.4845,0.7538,0.96415,6.21,119.6,1255.5,57.5
2015,3,31,1.0782,0.763,0.7885,1.04565,6.6878,1.9408,1.48145,0.74905,0.96965,6.203,120.1,1252,55.85
2015,4,1,1.07495,0.7602,0.7903,1.0422,6.6627,1.9489,1.482,0.74585,0.96945,6.1994,119.935,1257.1,53.925
2015,4,2,1.0824,0.7594,0.7944,1.04255,6.7072,1.9512,1.48275,0.74785,0.9633,6.19685,119.74,1248.3,53.805
2015,4,3,1.09305,0.76105,0.79865,1.0446,6.77095,1.95365,1.4874,0.75595,0.9558,6.1935,119.34,1258.1,54.595
2015,4,6,1.09575,0.76005,0.8021,1.04645,6.7852,1.9585,1.4901,0.7565,0.9545,6.1935,119.23,1243.7,55.305
2015,4,7,1.0869,0.76105,0.8003,1.04555,6.73185,1.94955,1.4844,0.7517,0.9625,6.1935,119.9,1251,54.89
2015,4,8,1.07985,0.76565,0.79845,1.04325,6.6929,1.9368,1.48365,0.75205,0.96655,6.2,120.19,1229.4,55.58
2015,4,9,1.072,0.7687,0.796,1.04195,6.6503,1.9234,1.47905,0.75565,0.9721,6.20385,120.355,1258.2,55.47
2015,4,10,1.0632,0.76855,0.79525,1.04005,6.5984,1.90775,1.4672,0.7551,0.9783,6.2085,120.405,1270.4,55.785
2015,4,13,1.0585,0.7633,0.79445,1.03575,6.575,1.91945,1.4657,0.7488,0.979,6.213,120.165,1269,57.77
2015,4,14,1.061,0.76075,0.79725,1.0348,6.59195,1.9355,1.4727,0.74845,0.9753,6.2129,119.745,1242,57.69
2015,4,15,1.06705,0.7652,0.8073,1.03355,6.62405,1.9348,1.48115,0.75545,0.9687,6.2061,119.27,1235.1,56.125
2015,4,16,1.0723,0.77415,0.817,1.0296,6.6477,1.92265,1.48875,0.7628,0.9601,6.1957,119.08,1248,55.71
2015,4,17,1.07845,0.77895,0.8184,1.02865,6.68175,1.9183,1.49475,0.7676,0.9538,6.1935,118.955,1257.2,56.14
2015,4,20,1.0779,0.7775,0.81795,1.02845,6.6822,1.9183,1.4933,0.76915,0.95365,6.1995,119,1255.7,55.835
2015,4,21,1.0738,0.7716,0.81615,1.02585,6.657,1.93225,1.4917,0.7664,0.95555,6.2015,119.405,1247.5,56.65
2015,4,22,1.0731,0.7731,0.81565,1.03385,6.6501,1.93685,1.4981,0.7664,0.96355,6.198,119.785,1251.5,58.45
2015,4,23,1.07765,0.77655,0.8203,1.03765,6.67555,1.9369,1.50475,0.7626,0.96325,6.19525,119.745,1246.3,56.925
2015,4,24,1.08495,0.77955,0.8223,1.03545,6.72065,1.9388,1.5122,0.75995,0.9544,6.19375,119.28,1256,56.335
2015,4,27,1.08805,0.7838,0.824,1.0383,6.7517,1.94015,1.52045,0.76185,0.95375,6.207,119.01,1281.2,57.355
2015,4,28,1.09375,0.794,0.829,1.0442,6.79305,1.92465,1.52885,0.7679,0.9549,6.2105,118.93,1288,57.975
2015,4,29,1.10575,0.80135,0.8314,1.0474,6.8561,1.91915,1.5391,0.7698,0.9474,6.20215,118.93,1287.9,58.3
2015,4,30,1.11775,0.79535,0.82995,1.04585,6.93025,1.93455,1.53955,0.76485,0.93595,6.20015,119.17,1290.2,59.53
2015,5,1,1.12125,0.78775,0.82515,1.04535,6.95355,1.9348,1.5246,0.7574,0.9326,6.2028,119.77,1270.4,63.44
2015,5,4,1.1174,0.78335,0.82455,1.0425,6.9333,1.93,1.51315,0.75315,0.9333,6.20775,120.145,1272.5,63.735
2015,5,5,1.11665,0.7889,0.8277,1.03825,6.93075,1.9199,1.51525,0.75465,0.9299,6.20785,119.975,1267.1,63.65
2015,5,6,1.127,0.79545,0.82935,1.038,6.9901,1.91185,1.5212,0.7527,0.9213,6.20265,119.655,1275.85,62.8
2015,5,7,1.1307,0.79375,0.8272,1.039,7.0136,1.91995,1.5245,0.74725,0.9191,6.20315,119.58,1205.1,62.315
2015,5,8,1.12355,0.7918,0.8263,1.04055,6.97435,1.93765,1.53515,0.7467,0.9264,6.2082,119.765,1206,63.865
2015,5,11,1.1176,0.7918,0.82695,1.0421,6.93885,1.95985,1.55165,0.7428,0.9328,6.20985,119.865,1251.2,65.015
2015,5,12,1.11845,0.7932,0.8292,1.04195,6.94355,1.96955,1.5631,0.73475,0.93165,6.2091,119.965,1249.6,65.15
2015,5,13,1.12855,0.8042,0.8342,1.04135,7.0043,1.9524,1.5706,0.74215,0.92295,6.20675,119.51,1251.5,64.69
2015,5,14,1.13845,0.8095,0.8353,1.0412,7.06105,1.9462,1.57605,0.74895,0.91475,6.20065,119.16,1251.7,65.24
2015,5,15,1.1431,0.8054,0.83345,1.04505,7.091,1.9539,1.57495,0.7484,0.9144,6.2042,119.21,1251.4,66.205
2015,5,18,1.1378,0.8007,0.82735,1.04855,7.06295,1.95845,1.56945,0.7416,0.9203,6.2032,119.62,1258.8,66.62
2015,5,19,1.1233,0.7951,0.81985,1.04635,6.9697,1.95845,1.55795,0.73665,0.93155,6.20545,120.335,1250.9,66.425
2015,5,20,1.11215,0.78935,0.81825,1.04205,6.90035,1.96605,1.5523,0.73225,0.93725,6.20465,121.02,1241.1,66.925
